"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","23","5","55","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","2","1","1","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","13","1","9","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","39","4","14","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","63","0","35","7"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","54","5","25","3"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","78","2","91","5"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","2","0","37","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","22","2","47","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","21","1","12","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","30","6","41","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","23","3","39","2"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","22","1","26","1"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","1","0","6","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","1","0","5","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","0","0","14","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","0","0","0","0"
"2016-09-30","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","1","0","40","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","16","2","24","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","0","0","0","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","22","2","7","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","21","2","51","5"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","20","5","116","3"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","25","2","61","4"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","39","1","40","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","41","3","33","2"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","25","7","73","2"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","5","2","6","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","40","1","29","2"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","73","2","49","4"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","121","4","94","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","51","1","60","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","83","11","60","2"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","234","15","58","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","5","0","19","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","16","5","50","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","49","2","53","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","391","8","46","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","382","19","41","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","19","0","54","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","99","4","124","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","306","22","39","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","12","2","23","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","19","18","22","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","20","5","17","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","11","5","68","3"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","4","1","32","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","17","1","25","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","309","3","52","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","6","2","57","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","27","5","356","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","175","1","57","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","170","4","63","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","121","2","68","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","7","2","58","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","13","0","82","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","42","20","152","0"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","7","2","31","3"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","32","1","25","1"
"2016-09-30","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","8","0","23","1"
"2016-09-30","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","0","0","0","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","5","1","85","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","34","18","97","6"
"2016-09-30","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","18","5","121","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","2","0","48","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","26","1","28","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","27","0","16","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","0","0","0","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","110","1","83","5"
"2016-09-30","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","71","7","52","1"
"2016-09-30","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","92","5","106","2"
"2016-09-30","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","141","9","106","3"
"2016-09-30","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","60","11","50","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","319","8","106","2"
"2016-09-30","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","203","40","137","1"
"2016-09-30","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","304","48","131","2"
"2016-09-30","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","65","27","88","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","160","13","144","1"
"2016-09-30","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","91","6","126","1"
"2016-09-30","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","60","54","177","2"
"2016-09-30","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","433","5","128","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","157","104","69","1"
"2016-09-30","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","151","15","101","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","51","4","91","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","69","8","75","3"
"2016-09-30","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","82","13","127","1"
"2016-09-30","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","1609","69","175","7"
"2016-09-30","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","1692","29","115","3"
"2016-09-30","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","2","0","38","4"
"2016-09-30","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","6","0","41","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","130","17","232","1"
"2016-09-30","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","32","9","74","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","155","33","223","9"
"2016-09-30","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","392","31","173","2"
"2016-09-30","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","53","2","69","0"
"2016-09-30","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","142","12","57","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","75","14","396","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","249","53","211","1"
"2016-09-30","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","68","7","324","3"
"2016-09-30","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","589","78","344","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","170","4","458","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","61","4","306","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","8","1","57","3"
"2016-09-30","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","195","17","64","4"
"2016-09-30","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","147","13","164","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","125","22","82","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","106","10","54","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","21","1","68","1"
"2016-09-30","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","19264","894","117","1"
"2016-09-30","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","19211","551","93","1"
"2016-09-30","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","40","3","80","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","55","33","205","3"
"2016-09-30","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","0","0","0","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","460","32","380","3"
"2016-09-30","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","7","0","125","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","34","0","127","2"
"2016-09-30","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","35","0","97","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","21","0","131","18"
"2016-09-30","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","54","0","85","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","53","1","120","0"
"2016-09-30","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","1232","80","245","1"
"2016-09-30","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","1030","28","233","7"
"2016-09-30","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","97","17","296","15"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","110","16","78","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","22","4","47","1"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","53","6","67","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","12","2","26","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","2","1","14","2"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","13","3","49","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","1","0","34","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","0","0","0","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","81","0","23","1"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","0","0","6","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","27","4","298","4"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","0","0","0","0"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","7","0","14","1"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","35","8","24","1"
"2016-09-30","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","0","0","0","0"
